"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","41","Should return 404 for DELETE request to user list endpoint","jsonplaceholder-api","Fri Jan 23 01:52:59 UTC 2026","passed","Fri Jan 23 01:52:59 UTC 2026","Users API > Negative Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","58","Should return 200 and empty list of posts for non-existing user with id 99","jsonplaceholder-api","Fri Jan 23 01:52:58 UTC 2026","passed","Fri Jan 23 01:52:59 UTC 2026","Posts API > Negative Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","235","Should return a list of 100 posts","jsonplaceholder-api","Fri Jan 23 01:52:58 UTC 2026","passed","Fri Jan 23 01:52:58 UTC 2026","Posts API > Positive Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","245","Should fully update post with id 1","jsonplaceholder-api","Fri Jan 23 01:52:58 UTC 2026","passed","Fri Jan 23 01:52:58 UTC 2026","Posts API > Positive Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","293","Should create a new post with id 101","jsonplaceholder-api","Fri Jan 23 01:52:58 UTC 2026","passed","Fri Jan 23 01:52:58 UTC 2026","Posts API > Positive Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","77","Should create a user with id 11","jsonplaceholder-api","Fri Jan 23 01:52:59 UTC 2026","passed","Fri Jan 23 01:52:59 UTC 2026","Users API > Positive Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","46","Should get user with id 1","jsonplaceholder-api","Fri Jan 23 01:52:59 UTC 2026","passed","Fri Jan 23 01:52:59 UTC 2026","Users API > Positive Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","64","Should partially update post with id 1","jsonplaceholder-api","Fri Jan 23 01:52:58 UTC 2026","passed","Fri Jan 23 01:52:58 UTC 2026","Posts API > Positive Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","83","Should partially update user with id 1","jsonplaceholder-api","Fri Jan 23 01:52:59 UTC 2026","passed","Fri Jan 23 01:52:59 UTC 2026","Users API > Positive Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","49","Should create a post with id 101 with empty body","jsonplaceholder-api","Fri Jan 23 01:52:59 UTC 2026","passed","Fri Jan 23 01:52:59 UTC 2026","Posts API > Edge Cases","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","207","Should get post with id 1","jsonplaceholder-api","Fri Jan 23 01:52:58 UTC 2026","passed","Fri Jan 23 01:52:58 UTC 2026","Posts API > Positive Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","39","Should return a list of 10 users","jsonplaceholder-api","Fri Jan 23 01:52:59 UTC 2026","passed","Fri Jan 23 01:52:59 UTC 2026","Users API > Positive Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","66","Should replace the nested address object when partially updating user with id 1","jsonplaceholder-api","Fri Jan 23 01:52:59 UTC 2026","passed","Fri Jan 23 01:52:59 UTC 2026","Users API > Positive Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","59","Should return a list of posts for existing user with id 1","jsonplaceholder-api","Fri Jan 23 01:52:58 UTC 2026","passed","Fri Jan 23 01:52:58 UTC 2026","Posts API > Positive Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","35","Should return 500 for a malformed JSON payload","jsonplaceholder-api","Fri Jan 23 01:52:59 UTC 2026","passed","Fri Jan 23 01:52:59 UTC 2026","Users API > Negative Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","60","Should create a user with id 11 with empty body","jsonplaceholder-api","Fri Jan 23 01:52:59 UTC 2026","passed","Fri Jan 23 01:52:59 UTC 2026","Users API > Edge Cases","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","75","Should fully update user with id 1","jsonplaceholder-api","Fri Jan 23 01:52:59 UTC 2026","passed","Fri Jan 23 01:52:59 UTC 2026","Users API > Positive Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","87","Should delete post with id 1","jsonplaceholder-api","Fri Jan 23 01:52:58 UTC 2026","passed","Fri Jan 23 01:52:58 UTC 2026","Posts API > Positive Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","48","Should return 500 for a malformed JSON payload","jsonplaceholder-api","Fri Jan 23 01:52:58 UTC 2026","passed","Fri Jan 23 01:52:59 UTC 2026","Posts API > Negative Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","40","Should delete user with id 1","jsonplaceholder-api","Fri Jan 23 01:52:59 UTC 2026","passed","Fri Jan 23 01:52:59 UTC 2026","Users API > Positive Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","43","Should return 404 for a non-existent post with id 9999","jsonplaceholder-api","Fri Jan 23 01:52:58 UTC 2026","passed","Fri Jan 23 01:52:58 UTC 2026","Posts API > Negative Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","75","Should return 404 for a non-existent user with id 99","jsonplaceholder-api","Fri Jan 23 01:52:59 UTC 2026","passed","Fri Jan 23 01:52:59 UTC 2026","Users API > Negative Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
