"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","111","Should delete post with id 1","jsonplaceholder-api","Tue Apr 28 03:25:03 UTC 2026","passed","Tue Apr 28 03:25:03 UTC 2026","Posts API > Positive Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","133","Should return 500 for a malformed JSON payload","jsonplaceholder-api","Tue Apr 28 03:25:03 UTC 2026","passed","Tue Apr 28 03:25:03 UTC 2026","Posts API > Negative Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","277","Should return 404 for a non-existent user with id 99","jsonplaceholder-api","Tue Apr 28 03:25:03 UTC 2026","passed","Tue Apr 28 03:25:04 UTC 2026","Users API > Negative Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","309","Should fully update user with id 1","jsonplaceholder-api","Tue Apr 28 03:25:03 UTC 2026","passed","Tue Apr 28 03:25:04 UTC 2026","Users API > Positive Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","126","Should create a user with id 11","jsonplaceholder-api","Tue Apr 28 03:25:03 UTC 2026","passed","Tue Apr 28 03:25:03 UTC 2026","Users API > Positive Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","110","Should return 500 for a malformed JSON payload","jsonplaceholder-api","Tue Apr 28 03:25:03 UTC 2026","passed","Tue Apr 28 03:25:04 UTC 2026","Users API > Negative Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","262","Should return a list of 100 posts","jsonplaceholder-api","Tue Apr 28 03:25:03 UTC 2026","passed","Tue Apr 28 03:25:03 UTC 2026","Posts API > Positive Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","115","Should delete user with id 1","jsonplaceholder-api","Tue Apr 28 03:25:03 UTC 2026","passed","Tue Apr 28 03:25:03 UTC 2026","Users API > Positive Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","56","Should get user with id 1","jsonplaceholder-api","Tue Apr 28 03:25:03 UTC 2026","passed","Tue Apr 28 03:25:03 UTC 2026","Users API > Positive Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","329","Should create a new post with id 101","jsonplaceholder-api","Tue Apr 28 03:25:03 UTC 2026","passed","Tue Apr 28 03:25:03 UTC 2026","Posts API > Positive Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","258","Should partially update post with id 1","jsonplaceholder-api","Tue Apr 28 03:25:03 UTC 2026","passed","Tue Apr 28 03:25:03 UTC 2026","Posts API > Positive Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","89","Should return a list of posts for existing user with id 1","jsonplaceholder-api","Tue Apr 28 03:25:03 UTC 2026","passed","Tue Apr 28 03:25:03 UTC 2026","Posts API > Positive Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","119","Should create a user with id 11 with empty body","jsonplaceholder-api","Tue Apr 28 03:25:04 UTC 2026","passed","Tue Apr 28 03:25:04 UTC 2026","Users API > Edge Cases","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","448","Should fully update post with id 1","jsonplaceholder-api","Tue Apr 28 03:25:03 UTC 2026","passed","Tue Apr 28 03:25:03 UTC 2026","Posts API > Positive Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","116","Should partially update user with id 1","jsonplaceholder-api","Tue Apr 28 03:25:03 UTC 2026","passed","Tue Apr 28 03:25:03 UTC 2026","Users API > Positive Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","226","Should get post with id 1","jsonplaceholder-api","Tue Apr 28 03:25:03 UTC 2026","passed","Tue Apr 28 03:25:03 UTC 2026","Posts API > Positive Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","110","Should return 404 for DELETE request to user list endpoint","jsonplaceholder-api","Tue Apr 28 03:25:03 UTC 2026","passed","Tue Apr 28 03:25:04 UTC 2026","Users API > Negative Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","123","Should replace the nested address object when partially updating user with id 1","jsonplaceholder-api","Tue Apr 28 03:25:03 UTC 2026","passed","Tue Apr 28 03:25:03 UTC 2026","Users API > Positive Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","133","Should create a post with id 101 with empty body","jsonplaceholder-api","Tue Apr 28 03:25:03 UTC 2026","passed","Tue Apr 28 03:25:03 UTC 2026","Posts API > Edge Cases","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","53","Should return 404 for a non-existent post with id 9999","jsonplaceholder-api","Tue Apr 28 03:25:03 UTC 2026","passed","Tue Apr 28 03:25:03 UTC 2026","Posts API > Negative Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","40","Should return a list of 10 users","jsonplaceholder-api","Tue Apr 28 03:25:03 UTC 2026","passed","Tue Apr 28 03:25:03 UTC 2026","Users API > Positive Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","253","Should return 200 and empty list of posts for non-existing user with id 99","jsonplaceholder-api","Tue Apr 28 03:25:03 UTC 2026","passed","Tue Apr 28 03:25:03 UTC 2026","Posts API > Negative Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
