"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","278","Should return 200 and empty list of posts for non-existing user with id 99","jsonplaceholder-api","Sun Sep 21 03:17:09 UTC 2025","passed","Sun Sep 21 03:17:09 UTC 2025","Posts API > Negative Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","103","Should return 500 for a malformed JSON payload","jsonplaceholder-api","Sun Sep 21 03:17:09 UTC 2025","passed","Sun Sep 21 03:17:09 UTC 2025","Users API > Negative Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","110","Should create a user with id 11 with empty body","jsonplaceholder-api","Sun Sep 21 03:17:09 UTC 2025","passed","Sun Sep 21 03:17:09 UTC 2025","Users API > Edge Cases","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","116","Should partially update user with id 1","jsonplaceholder-api","Sun Sep 21 03:17:09 UTC 2025","passed","Sun Sep 21 03:17:09 UTC 2025","Users API > Positive Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","273","Should get post with id 1","jsonplaceholder-api","Sun Sep 21 03:17:08 UTC 2025","passed","Sun Sep 21 03:17:09 UTC 2025","Posts API > Positive Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","64","Should return a list of posts for existing user with id 1","jsonplaceholder-api","Sun Sep 21 03:17:09 UTC 2025","passed","Sun Sep 21 03:17:09 UTC 2025","Posts API > Positive Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","107","Should return 404 for DELETE request to user list endpoint","jsonplaceholder-api","Sun Sep 21 03:17:09 UTC 2025","passed","Sun Sep 21 03:17:09 UTC 2025","Users API > Negative Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","106","Should delete user with id 1","jsonplaceholder-api","Sun Sep 21 03:17:09 UTC 2025","passed","Sun Sep 21 03:17:09 UTC 2025","Users API > Positive Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","109","Should return 500 for a malformed JSON payload","jsonplaceholder-api","Sun Sep 21 03:17:09 UTC 2025","passed","Sun Sep 21 03:17:09 UTC 2025","Posts API > Negative Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","48","Should get user with id 1","jsonplaceholder-api","Sun Sep 21 03:17:09 UTC 2025","passed","Sun Sep 21 03:17:09 UTC 2025","Users API > Positive Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","476","Should fully update post with id 1","jsonplaceholder-api","Sun Sep 21 03:17:08 UTC 2025","passed","Sun Sep 21 03:17:09 UTC 2025","Posts API > Positive Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","38","Should return a list of 10 users","jsonplaceholder-api","Sun Sep 21 03:17:09 UTC 2025","passed","Sun Sep 21 03:17:09 UTC 2025","Users API > Positive Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","119","Should replace the nested address object when partially updating user with id 1","jsonplaceholder-api","Sun Sep 21 03:17:09 UTC 2025","passed","Sun Sep 21 03:17:09 UTC 2025","Users API > Positive Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","268","Should return 404 for a non-existent post with id 9999","jsonplaceholder-api","Sun Sep 21 03:17:09 UTC 2025","passed","Sun Sep 21 03:17:09 UTC 2025","Posts API > Negative Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","257","Should return a list of 100 posts","jsonplaceholder-api","Sun Sep 21 03:17:08 UTC 2025","passed","Sun Sep 21 03:17:08 UTC 2025","Posts API > Positive Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","277","Should fully update user with id 1","jsonplaceholder-api","Sun Sep 21 03:17:09 UTC 2025","passed","Sun Sep 21 03:17:09 UTC 2025","Users API > Positive Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","119","Should create a user with id 11","jsonplaceholder-api","Sun Sep 21 03:17:09 UTC 2025","passed","Sun Sep 21 03:17:09 UTC 2025","Users API > Positive Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","125","Should create a post with id 101 with empty body","jsonplaceholder-api","Sun Sep 21 03:17:09 UTC 2025","passed","Sun Sep 21 03:17:09 UTC 2025","Posts API > Edge Cases","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","124","Should delete post with id 1","jsonplaceholder-api","Sun Sep 21 03:17:09 UTC 2025","passed","Sun Sep 21 03:17:09 UTC 2025","Posts API > Positive Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","321","Should create a new post with id 101","jsonplaceholder-api","Sun Sep 21 03:17:08 UTC 2025","passed","Sun Sep 21 03:17:09 UTC 2025","Posts API > Positive Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","124","Should partially update post with id 1","jsonplaceholder-api","Sun Sep 21 03:17:09 UTC 2025","passed","Sun Sep 21 03:17:09 UTC 2025","Posts API > Positive Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","266","Should return 404 for a non-existent user with id 99","jsonplaceholder-api","Sun Sep 21 03:17:09 UTC 2025","passed","Sun Sep 21 03:17:09 UTC 2025","Users API > Negative Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
